% f evaluations | g evaluations | best noise-free fitness - Fopt (5.661000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.886040005e+09 +1.886040062e+09 +1.886040062e+09 +8.2974e-01 +2.3942e+00 -9.8972e-01 -1.2284e+00 +3.8987e-01
2 0 +4.570552017e+08 +4.570552584e+08 +4.570552584e+08 +4.7995e-01 +1.5537e+00 -8.1168e-01 +4.6599e-01 -2.2475e-01
3 0 +1.332394334e+08 +1.332394900e+08 +1.332394900e+08 -2.9735e-01 -5.7322e-01 -8.2745e-03 -7.5327e-01 +9.0995e-02
4 0 +1.021749883e+08 +1.021750450e+08 +1.021750450e+08 -1.5295e+00 +5.1308e-01 +1.1386e+00 -1.5450e+00 -2.2628e+00
5 0 +8.150243131e+07 +8.150248792e+07 +8.150248792e+07 -3.3976e-01 -4.3551e-01 +9.5063e-01 +4.8307e-01 -5.4458e-01
14 0 +5.347753507e+07 +5.347759168e+07 +5.347759168e+07 -2.3664e+00 -1.6769e+00 +2.7275e+00 -1.4537e+00 -1.8513e+00
19 0 +5.265407815e+07 +5.265413476e+07 +5.265413476e+07 -1.5843e+00 -1.9047e+00 +2.7851e+00 -9.8487e-01 -3.6416e+00
21 0 +5.209285974e+07 +5.209291635e+07 +5.209291635e+07 -1.8086e-01 -1.5026e+00 +1.4563e+00 -5.7102e-01 -1.6428e+00
26 0 +2.163377791e+07 +2.163383452e+07 +2.163383452e+07 -9.1103e-01 -2.0819e+00 -1.3254e-01 +1.4370e+00 -9.5649e-01
54 0 +1.915761172e+07 +1.915766833e+07 +1.915766833e+07 -2.8322e-01 -4.0154e+00 +5.0053e-02 +2.6259e+00 -1.1605e+00
59 0 +1.799759536e+07 +1.799765197e+07 +1.799765197e+07 +6.4075e-01 -4.1347e+00 -8.8329e-01 +3.4210e+00 -5.6200e-01
60 0 +1.148378315e+07 +1.148383976e+07 +1.148383976e+07 -2.3669e+00 -3.3447e+00 -1.1607e+00 +1.8117e+00 +5.1000e-01
70 0 +7.176094378e+06 +7.176150988e+06 +7.176150988e+06 -3.4071e+00 -2.5318e+00 -1.4779e+00 +6.5260e-01 -1.1609e+00
76 0 +3.312989253e+06 +3.313045863e+06 +3.313045863e+06 -1.2978e+00 -4.3844e+00 -2.4557e+00 +1.8421e+00 -1.9597e+00
93 0 +2.940657364e+06 +2.940713974e+06 +2.940713974e+06 -3.1456e+00 -4.5404e+00 -2.9996e+00 +1.2803e+00 +5.5524e-03
108 0 +8.259066560e+05 +8.259632660e+05 +8.259632660e+05 -2.6295e+00 -3.2839e+00 -3.9488e+00 +8.5655e-01 -2.9485e+00
147 0 +4.803639673e+05 +4.804205773e+05 +4.804205773e+05 -3.1402e+00 -3.5433e+00 -3.8827e+00 +8.8428e-01 -1.4120e+00
154 0 +2.266044483e+05 +2.266610583e+05 +2.266610583e+05 -3.0676e+00 -3.3836e+00 -3.9286e+00 +6.6152e-01 -2.4105e+00
200 0 +2.266044483e+05 +2.266610583e+05 +2.266610583e+05 -3.0676e+00 -3.3836e+00 -3.9286e+00 +6.6152e-01 -2.4105e+00
