% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.915300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.569789667e+06 +3.569298137e+06 +3.569298137e+06 -2.0262e+00 -1.8887e+00 +1.8766e+00 +5.1600e-01 +1.2511e+00
2 0 +1.501784644e+06 +1.501293114e+06 +1.501293114e+06 +1.5981e+00 -1.9922e+00 -1.9911e+00 +9.0606e-01 +2.0055e+00
4 0 +3.104930303e+04 +3.055777303e+04 +3.055777303e+04 -5.1876e-02 +7.1494e-01 -9.5846e-01 -1.6873e+00 -1.2560e+00
20 0 +1.154565762e+04 +1.105412762e+04 +1.105412762e+04 +3.3730e-01 -2.0921e-01 +2.6154e-01 +4.7077e-01 +1.2412e+00
53 0 +6.125004412e+03 +5.633474412e+03 +5.633474412e+03 +5.1005e-01 +2.0549e+00 -6.6870e-01 -2.6537e-01 -5.6859e-01
103 0 +4.650729891e+03 +4.159199891e+03 +4.159199891e+03 +6.1976e-01 +1.1400e+00 -3.1296e+00 +1.2573e+00 -1.1752e+00
122 0 +2.534804249e+03 +2.043274249e+03 +2.043274249e+03 +4.2838e-01 -3.0550e-01 -3.6099e+00 +6.8075e-01 +4.2069e-03
143 0 +2.014606223e+03 +1.523076223e+03 +1.523076223e+03 +6.9237e-01 -5.0931e-01 -3.8296e+00 +1.6693e+00 +5.1262e-01
168 0 +8.378045977e+02 +3.462745977e+02 +3.462745977e+02 +1.1669e+00 +4.3085e-01 -2.6705e+00 +2.7384e+00 +9.2858e-01
200 0 +8.378045977e+02 +3.462745977e+02 +3.462745977e+02 +1.1669e+00 +4.3085e-01 -2.6705e+00 +2.7384e+00 +9.2858e-01
