% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.223776115e+01 +1.117177612e+02 +1.117177612e+02 -1.2869e+00 +8.8781e-01 +9.4380e-01 -2.3192e+00 -4.7174e-01
2 0 +5.600703831e+00 +8.508070383e+01 +8.508070383e+01 +2.1173e+00 -7.2411e-01 +4.3373e-02 +3.0697e+00 -2.8829e+00
19 0 +1.760737482e+00 +8.124073748e+01 +8.124073748e+01 +1.5660e-01 -1.2554e+00 -5.3368e-01 +3.1253e+00 -2.1628e+00
83 0 +1.372096759e+00 +8.085209676e+01 +8.085209676e+01 +3.0438e-01 -1.2933e+00 +4.2185e-01 +2.1183e+00 -2.7123e+00
101 0 +1.035378840e+00 +8.051537884e+01 +8.051537884e+01 +3.4853e-01 -1.5585e+00 +1.4276e-01 +2.2625e+00 -2.7067e+00
114 0 +9.668660882e-01 +8.044686609e+01 +8.044686609e+01 +7.8162e-01 -1.0367e+00 -1.7486e-01 +2.5357e+00 -2.6819e+00
116 0 +3.994171970e-01 +7.987941720e+01 +7.987941720e+01 +3.2453e-01 -1.2559e+00 -3.8945e-01 +2.3594e+00 -2.3891e+00
124 0 +3.468984568e-01 +7.982689846e+01 +7.982689846e+01 +4.6467e-01 -1.4906e+00 -5.6513e-01 +1.8425e+00 -3.0786e+00
139 0 +2.145944145e-01 +7.969459441e+01 +7.969459441e+01 -7.8537e-02 -1.0801e+00 -7.4007e-01 +2.0509e+00 -2.3924e+00
149 0 +1.976544379e-01 +7.967765444e+01 +7.967765444e+01 +2.1828e-01 -1.2429e+00 -3.8962e-01 +1.7095e+00 -2.5070e+00
153 0 +4.254012921e-02 +7.952254013e+01 +7.952254013e+01 +1.8389e-01 -1.2909e+00 -5.9762e-01 +1.9127e+00 -2.6204e+00
170 0 +2.902525045e-02 +7.950902525e+01 +7.950902525e+01 +1.6499e-01 -1.2605e+00 -6.4513e-01 +1.9056e+00 -2.7433e+00
190 0 +6.766308729e-03 +7.948676631e+01 +7.948676631e+01 +2.9589e-01 -1.1067e+00 -7.7230e-01 +1.9241e+00 -2.6732e+00
256 0 +5.928903688e-03 +7.948592890e+01 +7.948592890e+01 +2.9678e-01 -1.1264e+00 -6.8686e-01 +1.9139e+00 -2.7200e+00
258 0 +4.058240877e-03 +7.948405824e+01 +7.948405824e+01 +2.4858e-01 -1.0966e+00 -7.0900e-01 +1.9401e+00 -2.6803e+00
259 0 +2.061864507e-03 +7.948206186e+01 +7.948206186e+01 +2.1335e-01 -1.1443e+00 -7.3936e-01 +1.9283e+00 -2.6913e+00
291 0 +8.498761460e-04 +7.948084988e+01 +7.948084988e+01 +2.7146e-01 -1.1684e+00 -7.3916e-01 +1.9381e+00 -2.6805e+00
294 0 +5.438586562e-04 +7.948054386e+01 +7.948054386e+01 +2.6809e-01 -1.1498e+00 -7.2925e-01 +1.9300e+00 -2.6659e+00
327 0 +2.202353203e-04 +7.948022024e+01 +7.948022024e+01 +2.5584e-01 -1.1609e+00 -7.3323e-01 +1.9160e+00 -2.6813e+00
328 0 +1.607246287e-04 +7.948016072e+01 +7.948016072e+01 +2.5283e-01 -1.1485e+00 -7.1699e-01 +1.9290e+00 -2.6748e+00
344 0 +6.807035965e-05 +7.948006807e+01 +7.948006807e+01 +2.5126e-01 -1.1488e+00 -7.2424e-01 +1.9267e+00 -2.6823e+00
364 0 +5.173582305e-05 +7.948005174e+01 +7.948005174e+01 +2.5042e-01 -1.1511e+00 -7.2519e-01 +1.9298e+00 -2.6811e+00
388 0 +3.975469929e-05 +7.948003975e+01 +7.948003975e+01 +2.5356e-01 -1.1540e+00 -7.2097e-01 +1.9254e+00 -2.6854e+00
394 0 +2.513544663e-05 +7.948002514e+01 +7.948002514e+01 +2.4888e-01 -1.1554e+00 -7.2309e-01 +1.9240e+00 -2.6819e+00
406 0 +1.865149882e-05 +7.948001865e+01 +7.948001865e+01 +2.5096e-01 -1.1595e+00 -7.2393e-01 +1.9236e+00 -2.6805e+00
411 0 +3.198352744e-06 +7.948000320e+01 +7.948000320e+01 +2.5287e-01 -1.1568e+00 -7.2396e-01 +1.9257e+00 -2.6824e+00
471 0 +2.509112861e-06 +7.948000251e+01 +7.948000251e+01 +2.5259e-01 -1.1568e+00 -7.2318e-01 +1.9277e+00 -2.6812e+00
485 0 +9.372171519e-07 +7.948000094e+01 +7.948000094e+01 +2.5230e-01 -1.1568e+00 -7.2384e-01 +1.9271e+00 -2.6812e+00
496 0 +4.677791878e-07 +7.948000047e+01 +7.948000047e+01 +2.5224e-01 -1.1569e+00 -7.2363e-01 +1.9264e+00 -2.6807e+00
497 0 +2.270890747e-07 +7.948000023e+01 +7.948000023e+01 +2.5315e-01 -1.1569e+00 -7.2409e-01 +1.9265e+00 -2.6811e+00
559 0 +1.077814886e-07 +7.948000011e+01 +7.948000011e+01 +2.5286e-01 -1.1565e+00 -7.2411e-01 +1.9262e+00 -2.6808e+00
562 0 +2.040957270e-08 +7.948000002e+01 +7.948000002e+01 +2.5284e-01 -1.1567e+00 -7.2404e-01 +1.9264e+00 -2.6808e+00
623 0 +8.961563935e-09 +7.948000001e+01 +7.948000001e+01 +2.5276e-01 -1.1569e+00 -7.2394e-01 +1.9264e+00 -2.6808e+00
1000 0 +5.044853424e-12 +7.948000000e+01 +7.948000000e+01 +2.5280e-01 -1.1568e+00 -7.2400e-01 +1.9264e+00 -2.6808e+00
