% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.437147980e+06 +1.436938100e+06 +1.436938100e+06 +1.3241e-01 +2.2708e+00 -1.1383e+00 +6.2427e-01 +6.8577e-01
8 0 +3.085239940e+05 +3.083141140e+05 +3.083141140e+05 -1.2790e+00 -2.2621e-01 -1.7753e+00 -4.7500e-01 +1.9773e+00
11 0 +1.176980645e+05 +1.174881845e+05 +1.174881845e+05 -9.6963e-02 -1.5983e+00 -4.8801e-01 +2.1300e+00 +2.0913e+00
40 0 +8.509634556e+04 +8.488646556e+04 +8.488646556e+04 -4.9789e-01 -1.1840e+00 +1.1164e+00 +1.0665e+00 +1.6692e+00
78 0 +4.690827056e+04 +4.669839056e+04 +4.669839056e+04 -9.8749e-01 +1.8764e+00 -1.8922e-01 +2.9231e+00 +1.6435e+00
112 0 +3.689486853e+04 +3.668498853e+04 +3.668498853e+04 +6.2525e-01 +2.1983e+00 -2.4484e+00 +2.5422e+00 +1.8484e+00
131 0 +3.452670630e+04 +3.431682630e+04 +3.431682630e+04 -7.2528e-02 +2.1320e+00 -2.2211e+00 +2.0379e+00 +1.7791e+00
156 0 +3.072530556e+04 +3.051542556e+04 +3.051542556e+04 -6.2822e-01 +9.2462e-01 -5.9260e-02 +2.5338e+00 +1.9218e+00
167 0 +2.118129580e+04 +2.097141580e+04 +2.097141580e+04 +1.9309e-01 +1.6895e+00 -8.0360e-01 +2.1446e+00 +1.7679e+00
172 0 +1.663237245e+04 +1.642249245e+04 +1.642249245e+04 +1.4875e-01 -8.1965e-01 +1.6132e-01 +2.0167e+00 +1.7602e+00
174 0 +1.469163281e+04 +1.448175281e+04 +1.448175281e+04 +7.6579e-01 -2.8398e-01 -1.8418e-01 +2.4579e+00 +1.7620e+00
182 0 +1.320430091e+04 +1.299442091e+04 +1.299442091e+04 -1.1549e+00 +7.0325e-01 +2.9216e-01 +2.1273e+00 +1.7587e+00
195 0 +6.070482481e+03 +5.860602481e+03 +5.860602481e+03 -1.2085e-01 +4.8719e+00 +1.4376e+00 +2.2234e+00 +1.7764e+00
215 0 +4.458595070e+03 +4.248715070e+03 +4.248715070e+03 -5.6254e-01 +3.0607e+00 +4.1514e+00 +2.0594e+00 +1.8025e+00
218 0 +3.866471976e+03 +3.656591976e+03 +3.656591976e+03 -1.4508e+00 +3.5543e+00 +2.9668e+00 +2.6652e+00 +1.8103e+00
231 0 +2.333635588e+03 +2.123755588e+03 +2.123755588e+03 -5.8044e-01 +4.9578e+00 +3.1062e+00 +2.5795e+00 +1.7695e+00
237 0 +1.218575150e+03 +1.008695150e+03 +1.008695150e+03 -1.8138e+00 +3.2408e+00 +2.6753e+00 +2.3530e+00 +1.8005e+00
257 0 +6.166810481e+02 +4.068010481e+02 +4.068010481e+02 +7.3969e-01 -3.8300e+00 +3.4666e+00 +2.4110e+00 +1.7888e+00
326 0 +2.122766198e+02 +2.396619770e+00 +2.396619770e+00 -5.6977e-01 -7.0676e-01 +3.9244e+00 +2.4073e+00 +1.7896e+00
367 0 +1.488096784e+02 -6.107032160e+01 -6.107032160e+01 +1.9412e-01 -1.6369e-01 +3.7007e+00 +2.3335e+00 +1.7911e+00
373 0 +8.047892334e+00 -2.018321077e+02 -2.018321077e+02 +6.5384e-01 +1.1008e-01 +3.5552e+00 +2.3814e+00 +1.7838e+00
437 0 +3.888321033e+00 -2.059916790e+02 -2.059916790e+02 -1.9059e-02 +3.8665e-01 +3.5659e+00 +2.3838e+00 +1.7870e+00
500 0 +2.467018418e+00 -2.074129816e+02 -2.074129816e+02 +3.8248e-02 +2.9434e-01 +3.5538e+00 +2.3851e+00 +1.7854e+00
513 0 +1.665426958e+00 -2.082145730e+02 -2.082145730e+02 +7.4654e-02 +4.8355e-01 +3.5440e+00 +2.3844e+00 +1.7856e+00
524 0 +1.495383554e+00 -2.083846164e+02 -2.083846164e+02 +1.0225e-01 +3.9889e-01 +3.5564e+00 +2.3865e+00 +1.7853e+00
570 0 +1.309895676e+00 -2.085701043e+02 -2.085701043e+02 +1.6853e-01 +3.9119e-01 +3.5472e+00 +2.3864e+00 +1.7858e+00
591 0 +1.170804608e+00 -2.087091954e+02 -2.087091954e+02 +1.8031e-01 +4.2241e-01 +3.5454e+00 +2.3863e+00 +1.7856e+00
606 0 +1.044821792e+00 -2.088351782e+02 -2.088351782e+02 +2.2163e-01 +4.2066e-01 +3.5612e+00 +2.3856e+00 +1.7856e+00
618 0 +9.321818277e-01 -2.089478182e+02 -2.089478182e+02 +2.7910e-01 +4.4634e-01 +3.5617e+00 +2.3849e+00 +1.7856e+00
632 0 +8.490212355e-01 -2.090309788e+02 -2.090309788e+02 +2.8575e-01 +4.2804e-01 +3.5548e+00 +2.3865e+00 +1.7858e+00
645 0 +6.942388691e-01 -2.091857611e+02 -2.091857611e+02 +3.8783e-01 +4.0867e-01 +3.5593e+00 +2.3870e+00 +1.7855e+00
646 0 +6.213643771e-01 -2.092586356e+02 -2.092586356e+02 +3.7443e-01 +4.3372e-01 +3.5546e+00 +2.3862e+00 +1.7855e+00
654 0 +5.292121946e-01 -2.093507878e+02 -2.093507878e+02 +4.6394e-01 +4.2319e-01 +3.5609e+00 +2.3860e+00 +1.7856e+00
658 0 +4.333629839e-01 -2.094466370e+02 -2.094466370e+02 +5.5552e-01 +4.1783e-01 +3.5582e+00 +2.3873e+00 +1.7857e+00
673 0 +3.807543905e-01 -2.094992456e+02 -2.094992456e+02 +7.1096e-01 +4.8268e-01 +3.5454e+00 +2.3864e+00 +1.7854e+00
696 0 +3.513036971e-01 -2.095286963e+02 -2.095286963e+02 +7.0333e-01 +4.5700e-01 +3.5500e+00 +2.3876e+00 +1.7854e+00
714 0 +2.115231010e-01 -2.096684769e+02 -2.096684769e+02 +8.2315e-01 +4.4354e-01 +3.5499e+00 +2.3856e+00 +1.7857e+00
728 0 +1.608820302e-01 -2.097191180e+02 -2.097191180e+02 +9.1176e-01 +4.7107e-01 +3.5514e+00 +2.3864e+00 +1.7858e+00
730 0 +1.200879648e-01 -2.097599120e+02 -2.097599120e+02 +9.2238e-01 +4.2900e-01 +3.5520e+00 +2.3867e+00 +1.7857e+00
766 0 +9.634861507e-02 -2.097836514e+02 -2.097836514e+02 +1.0338e+00 +4.7677e-01 +3.5596e+00 +2.3859e+00 +1.7856e+00
768 0 +2.059269939e-02 -2.098594073e+02 -2.098594073e+02 +1.0913e+00 +4.4924e-01 +3.5526e+00 +2.3864e+00 +1.7855e+00
773 0 +1.045416848e-02 -2.098695458e+02 -2.098695458e+02 +1.2172e+00 +4.3544e-01 +3.5541e+00 +2.3868e+00 +1.7856e+00
815 0 +6.386476318e-03 -2.098736135e+02 -2.098736135e+02 +1.1897e+00 +4.4611e-01 +3.5522e+00 +2.3866e+00 +1.7856e+00
830 0 +4.088065692e-03 -2.098759119e+02 -2.098759119e+02 +1.2305e+00 +4.4134e-01 +3.5545e+00 +2.3864e+00 +1.7856e+00
