% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.925946235e+01 +1.231946235e+01 +1.231946235e+01 -2.2846e-01 -1.5257e-01 -3.0200e+00 -2.7408e+00 +4.8256e-01
2 0 +7.207204333e+00 -9.732795667e+00 -9.732795667e+00 +1.3896e+00 +9.2392e-01 -9.0705e-01 -2.1628e-01 +9.1411e-01
9 0 +6.781101552e+00 -1.015889845e+01 -1.015889845e+01 +3.7694e+00 +2.5547e-01 +1.1204e-01 +3.6047e-01 -9.7109e-01
10 0 +5.821776872e+00 -1.111822313e+01 -1.111822313e+01 +2.7400e+00 +4.2469e-01 -1.2985e+00 -3.4225e-01 +8.8199e-01
14 0 +5.005860733e+00 -1.193413927e+01 -1.193413927e+01 +2.4330e+00 +1.0124e+00 -1.7439e+00 -4.3914e-02 +1.5126e+00
45 0 +4.388556570e+00 -1.255144343e+01 -1.255144343e+01 +3.0376e+00 +1.7807e+00 -1.1764e+00 -7.5004e-02 +3.4016e+00
53 0 +3.962019496e+00 -1.297798050e+01 -1.297798050e+01 +4.6254e+00 +3.7053e+00 -1.4114e+00 +6.5846e-01 +2.3278e+00
72 0 +2.838317436e+00 -1.410168256e+01 -1.410168256e+01 +3.8651e+00 +3.4077e+00 -3.6082e-01 +9.8160e-01 +3.8056e-01
73 0 +2.389675820e+00 -1.455032418e+01 -1.455032418e+01 +4.5548e+00 +3.5093e+00 -1.2697e+00 +1.3822e+00 +1.1688e+00
101 0 +1.864443470e+00 -1.507555653e+01 -1.507555653e+01 +4.5260e+00 +3.0153e+00 -1.4212e+00 +7.2007e-01 +1.3880e+00
127 0 +1.703176822e+00 -1.523682318e+01 -1.523682318e+01 +3.5676e+00 +2.6579e+00 -1.2448e+00 +1.0419e+00 +1.7029e+00
133 0 +1.274340145e+00 -1.566565985e+01 -1.566565985e+01 +3.2259e+00 +2.8149e+00 -1.6804e+00 +1.1522e+00 +1.4734e+00
144 0 +9.772871270e-01 -1.596271287e+01 -1.596271287e+01 +3.2561e+00 +2.2871e+00 -1.7115e+00 +1.5031e+00 +1.7002e+00
148 0 +7.006802306e-01 -1.623931977e+01 -1.623931977e+01 +3.5143e+00 +2.6959e+00 -1.2042e+00 +9.3191e-01 +1.3598e+00
200 0 +6.374301221e-01 -1.630256988e+01 -1.630256988e+01 +3.7785e+00 +2.5753e+00 -1.0774e+00 +9.4026e-01 +1.4910e+00
