% f evaluations | g evaluations | best noise-free fitness - Fopt (5.534000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.532649963e+03 +8.587989963e+03 +8.587989963e+03 -7.9859e-01 +1.5959e+00 +2.8355e+00 +8.3106e-02 +2.0271e+00
3 0 +4.483362252e+03 +4.538702252e+03 +4.538702252e+03 +1.2749e+00 +2.4364e-01 +2.3363e-01 -2.5741e+00 -5.8155e-01
6 0 +3.913135517e+03 +3.968475517e+03 +3.968475517e+03 -1.2275e+00 -1.5704e+00 +2.9805e+00 -1.3986e-01 +4.4296e-01
7 0 +2.907227880e+03 +2.962567880e+03 +2.962567880e+03 -4.9299e-01 +4.4141e-01 -2.0699e+00 -1.7313e+00 -7.2804e-01
10 0 +1.123541150e+03 +1.178881150e+03 +1.178881150e+03 +1.8657e+00 +4.1540e-01 -7.1916e-01 -1.3795e+00 +1.3295e+00
11 0 +8.777276899e+02 +9.330676899e+02 +9.330676899e+02 -1.4266e+00 -3.0495e-01 -9.1235e-01 +1.5452e-01 -5.0277e-01
15 0 +6.375217064e+02 +6.928617064e+02 +6.928617064e+02 +7.4210e-01 -1.1187e+00 +8.9071e-01 -3.0154e+00 +1.8932e+00
19 0 +5.524588881e+02 +6.077988881e+02 +6.077988881e+02 -1.0723e+00 +2.3480e-01 +1.5963e-01 -2.1388e-01 -2.2609e-01
21 0 +1.846598254e+02 +2.399998254e+02 +2.399998254e+02 +3.2657e-01 -8.5681e-01 +2.5271e-01 +2.8900e-01 +1.3650e+00
27 0 +1.071645929e+02 +1.625045929e+02 +1.625045929e+02 -5.7873e-01 -1.0758e+00 -1.3176e-01 +5.0357e-02 +7.1423e-01
49 0 +5.275984917e+01 +1.080998492e+02 +1.080998492e+02 -2.4060e-02 -9.9210e-01 +9.7492e-01 -4.7295e-01 +3.2447e-02
58 0 +4.173122820e+01 +9.707122820e+01 +9.707122820e+01 -1.6104e-01 -4.5472e-01 +1.1043e+00 -2.8266e-03 -3.9490e-01
75 0 +3.336333687e+01 +8.870333687e+01 +8.870333687e+01 -3.8327e-01 -5.8548e-01 +1.2032e-01 +5.9181e-01 +5.7903e-01
77 0 +2.709299167e+01 +8.243299167e+01 +8.243299167e+01 +2.8839e-01 -7.0088e-01 +8.6201e-01 +2.3864e-01 +3.9398e-02
105 0 +2.315334948e+01 +7.849334948e+01 +7.849334948e+01 -1.8542e-01 -1.0385e+00 +8.8362e-01 +5.9647e-01 -1.9664e-01
109 0 +2.193466889e+01 +7.727466889e+01 +7.727466889e+01 -4.7908e-01 -7.6791e-01 +8.7136e-01 +6.0336e-01 -9.6058e-02
115 0 +1.725444408e+01 +7.259444408e+01 +7.259444408e+01 -3.9583e-01 -7.8652e-01 +4.0681e-01 +4.8210e-01 +4.3805e-01
127 0 +6.285889836e+00 +6.162588984e+01 +6.162588984e+01 -3.4173e-01 -8.0056e-01 +7.1420e-01 +4.8631e-01 +1.7578e-01
173 0 +4.943854358e+00 +6.028385436e+01 +6.028385436e+01 -1.9183e-01 -8.3019e-01 +8.3427e-01 +3.1467e-01 +1.2492e-02
200 0 +4.943854358e+00 +6.028385436e+01 +6.028385436e+01 -1.9183e-01 -8.3019e-01 +8.3427e-01 +3.1467e-01 +1.2492e-02
