% f evaluations | g evaluations | best noise-free fitness - Fopt (9.416700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.217541111e+02 +1.063424111e+03 +1.063424111e+03 -2.0282e+00 +1.4323e+00 -2.4014e+00 -2.2728e+00 -6.9594e-01
2 0 +1.011642324e+02 +1.042834232e+03 +1.042834232e+03 +1.8053e+00 +1.2002e+00 -1.2726e+00 +1.5966e+00 -5.6411e-01
3 0 +7.807301964e+01 +1.019743020e+03 +1.019743020e+03 +1.4379e+00 +7.0292e-01 +1.4262e+00 +1.7958e+00 -1.7826e+00
12 0 +6.564024103e+01 +1.007310241e+03 +1.007310241e+03 +1.5977e+00 +1.8756e+00 +1.2400e+00 +1.8176e+00 -3.2970e+00
13 0 +6.052035656e+01 +1.002190357e+03 +1.002190357e+03 +1.2197e+00 -3.3645e-01 +4.3440e+00 +1.6328e+00 -2.5002e+00
19 0 +4.062305138e+01 +9.822930514e+02 +9.822930514e+02 +3.9983e-01 +1.0227e+00 +3.8733e+00 +1.3131e+00 -4.9782e+00
25 0 +3.954427549e+01 +9.812142755e+02 +9.812142755e+02 -2.3492e+00 -1.2708e+00 +4.5484e+00 +1.3751e+00 -4.1551e+00
33 0 +2.759693560e+01 +9.692669356e+02 +9.692669356e+02 -1.1389e+00 +2.7169e+00 +3.7028e+00 +5.0000e+00 -4.4089e+00
100 0 +2.104350064e+01 +9.627135006e+02 +9.627135006e+02 -3.9783e+00 +1.9627e-01 +3.6644e+00 +4.9805e+00 -4.3552e+00
113 0 +1.731285909e+01 +9.589828591e+02 +9.589828591e+02 -4.9150e+00 -2.9558e-01 +3.8927e+00 +4.1873e+00 -4.9210e+00
157 0 +1.324239072e+01 +9.549123907e+02 +9.549123907e+02 -3.9630e+00 +9.3787e-01 +4.6151e+00 +4.9316e+00 -4.9955e+00
177 0 +1.173581138e+01 +9.534058114e+02 +9.534058114e+02 -4.8141e+00 +1.2060e+00 +4.9085e+00 +4.9910e+00 -4.9826e+00
186 0 +1.072638753e+01 +9.523963875e+02 +9.523963875e+02 -4.9280e+00 +5.5976e-01 +4.9922e+00 +4.9999e+00 -4.9258e+00
202 0 +9.943612090e+00 +9.516136121e+02 +9.516136121e+02 -4.8846e+00 +1.1672e-02 +4.9774e+00 +4.9950e+00 -4.9183e+00
233 0 +5.559130361e+00 +9.472291304e+02 +9.472291304e+02 -4.9887e+00 -2.7124e+00 +4.7115e+00 +4.9187e+00 -4.9890e+00
246 0 +4.492249161e+00 +9.461622492e+02 +9.461622492e+02 -4.5269e+00 -3.3363e+00 +4.9162e+00 +4.9999e+00 -4.9205e+00
253 0 +2.386419019e+00 +9.440564190e+02 +9.440564190e+02 -4.8867e+00 -4.9638e+00 +4.6944e+00 +4.9213e+00 -4.9200e+00
285 0 +2.194790172e+00 +9.438647902e+02 +9.438647902e+02 -3.7296e+00 -4.8772e+00 +4.9458e+00 +4.9265e+00 -4.9879e+00
308 0 +8.376328206e-01 +9.425076328e+02 +9.425076328e+02 -4.9088e+00 -4.9183e+00 +4.8765e+00 +4.9860e+00 -4.9868e+00
314 0 +7.902400465e-01 +9.424602400e+02 +9.424602400e+02 -4.9196e+00 -4.8538e+00 +4.9979e+00 +4.9596e+00 -4.9784e+00
318 0 +4.516250091e-01 +9.421216250e+02 +9.421216250e+02 -4.8971e+00 -4.8517e+00 +4.9871e+00 +4.9922e+00 -5.0000e+00
338 0 +3.393256209e-01 +9.420093256e+02 +9.420093256e+02 -4.8700e+00 -4.9542e+00 +4.9998e+00 +4.9832e+00 -4.9967e+00
349 0 +2.301494203e-01 +9.419001494e+02 +9.419001494e+02 -4.9537e+00 -4.9908e+00 +4.9746e+00 +4.9975e+00 -4.9927e+00
388 0 +1.079057798e-01 +9.417779058e+02 +9.417779058e+02 -4.9940e+00 -4.9652e+00 +4.9985e+00 +4.9999e+00 -4.9965e+00
392 0 +5.804240101e-02 +9.417280424e+02 +9.417280424e+02 -4.9885e+00 -4.9843e+00 +4.9989e+00 +4.9973e+00 -5.0000e+00
426 0 +1.031014850e-02 +9.416803101e+02 +9.416803101e+02 -4.9958e+00 -4.9986e+00 +4.9999e+00 +4.9994e+00 -5.0000e+00
465 0 +7.531653214e-03 +9.416775317e+02 +9.416775317e+02 -4.9992e+00 -4.9985e+00 +5.0000e+00 +4.9998e+00 -4.9997e+00
478 0 +4.961346500e-03 +9.416749613e+02 +9.416749613e+02 -4.9999e+00 -4.9998e+00 +4.9997e+00 +4.9995e+00 -4.9999e+00
510 0 +4.422916949e-03 +9.416744229e+02 +9.416744229e+02 -5.0000e+00 -5.0000e+00 +4.9990e+00 +4.9999e+00 -5.0000e+00
519 0 +1.974152285e-03 +9.416719742e+02 +9.416719742e+02 -4.9999e+00 -4.9996e+00 +5.0000e+00 +4.9999e+00 -5.0000e+00
533 0 +4.775985420e-04 +9.416704776e+02 +9.416704776e+02 -5.0000e+00 -4.9999e+00 +5.0000e+00 +4.9999e+00 -5.0000e+00
561 0 +4.332645441e-04 +9.416704333e+02 +9.416704333e+02 -5.0000e+00 -5.0000e+00 +4.9999e+00 +5.0000e+00 -5.0000e+00
572 0 +3.541912380e-04 +9.416703542e+02 +9.416703542e+02 -4.9999e+00 -5.0000e+00 +4.9999e+00 +5.0000e+00 -5.0000e+00
578 0 +2.603843760e-04 +9.416702604e+02 +9.416702604e+02 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00
586 0 +2.042603742e-04 +9.416702043e+02 +9.416702043e+02 -4.9999e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00
595 0 +1.805699578e-04 +9.416701806e+02 +9.416701806e+02 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00
601 0 +8.430844014e-05 +9.416700843e+02 +9.416700843e+02 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00
603 0 +6.578076432e-05 +9.416700658e+02 +9.416700658e+02 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00
624 0 +4.172957722e-05 +9.416700417e+02 +9.416700417e+02 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00
638 0 +1.900843586e-05 +9.416700190e+02 +9.416700190e+02 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00
681 0 +1.182905589e-05 +9.416700118e+02 +9.416700118e+02 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00
689 0 +1.850225772e-06 +9.416700019e+02 +9.416700019e+02 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00
714 0 +6.750067314e-07 +9.416700007e+02 +9.416700007e+02 -5.0000e+00 -5.0000e+00 +5.0000e+00 +5.0000e+00 -5.0000e+00
