% f evaluations | g evaluations | best noise-free fitness - Fopt (3.752000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.185074267e+04 +5.188826267e+04 +5.188826267e+04 -1.8621e-01 -2.9054e-01 -3.2094e-01 +1.9427e+00 +7.6137e-01
2 0 +2.062946941e+04 +2.066698941e+04 +2.066698941e+04 -1.7966e+00 -1.7510e-02 +1.0423e-01 -1.7008e-01 +1.5387e+00
4 0 +3.113119767e+03 +3.150639767e+03 +3.150639767e+03 +1.3897e+00 -2.2763e+00 +2.3653e+00 -6.1577e-01 +1.5621e-01
15 0 +2.624895122e+03 +2.662415122e+03 +2.662415122e+03 +1.1572e+00 -3.9329e+00 +1.2698e+00 -8.3099e-01 +1.0552e-01
36 0 +6.214234414e+02 +6.589434414e+02 +6.589434414e+02 +1.3682e+00 -2.2296e+00 +3.2316e+00 -2.7173e+00 +1.0919e+00
45 0 +3.562002311e+02 +3.937202311e+02 +3.937202311e+02 +4.7114e-01 -3.3236e+00 +8.3942e-01 -1.3817e+00 +2.8385e+00
60 0 +2.727689620e+02 +3.102889620e+02 +3.102889620e+02 +7.7386e-01 -2.1165e+00 +1.4986e+00 -3.0639e+00 +1.5050e+00
70 0 +1.618986525e+02 +1.994186525e+02 +1.994186525e+02 +1.7255e+00 -2.2198e+00 +1.5076e+00 -2.0732e+00 +1.7788e+00
80 0 +1.024071559e+02 +1.399271559e+02 +1.399271559e+02 +1.4102e+00 -3.3458e+00 +1.6744e+00 -3.2359e+00 +2.6648e+00
83 0 +4.754502596e+01 +8.506502596e+01 +8.506502596e+01 +2.2465e+00 -2.8470e+00 +2.3684e+00 -2.0560e+00 +2.0604e+00
129 0 +3.226151043e+01 +6.978151043e+01 +6.978151043e+01 +1.3042e+00 -2.8744e+00 +1.4414e+00 -2.1391e+00 +1.9091e+00
130 0 +1.617937975e+01 +5.369937975e+01 +5.369937975e+01 +1.0120e+00 -2.7561e+00 +2.2038e+00 -2.2919e+00 +2.2444e+00
144 0 +1.280857586e+01 +5.032857586e+01 +5.032857586e+01 +1.6140e+00 -2.8072e+00 +2.0264e+00 -2.4014e+00 +1.7529e+00
152 0 +1.228224299e+01 +4.980224299e+01 +4.980224299e+01 +7.4733e-01 -2.6376e+00 +2.1076e+00 -2.3767e+00 +2.1176e+00
155 0 +8.361612720e+00 +4.588161272e+01 +4.588161272e+01 +1.4701e+00 -3.1392e+00 +1.8861e+00 -2.5541e+00 +2.0216e+00
160 0 +7.127364362e+00 +4.464736436e+01 +4.464736436e+01 +1.2723e+00 -2.9359e+00 +1.9500e+00 -2.3358e+00 +2.1150e+00
186 0 +6.803332995e+00 +4.432333300e+01 +4.432333300e+01 +1.5927e+00 -3.0452e+00 +1.8438e+00 -2.3348e+00 +1.9882e+00
207 0 +6.190064107e+00 +4.371006411e+01 +4.371006411e+01 +1.4248e+00 -2.8294e+00 +1.9601e+00 -2.4231e+00 +1.9446e+00
223 0 +4.504087577e+00 +4.202408758e+01 +4.202408758e+01 +1.6286e+00 -3.0022e+00 +1.8562e+00 -2.4503e+00 +2.0384e+00
225 0 +4.394697616e+00 +4.191469762e+01 +4.191469762e+01 +1.5011e+00 -3.0031e+00 +1.9086e+00 -2.4590e+00 +1.9468e+00
230 0 +3.791442007e+00 +4.131144201e+01 +4.131144201e+01 +1.7212e+00 -2.9001e+00 +1.9027e+00 -2.5139e+00 +2.0239e+00
283 0 +3.502165834e+00 +4.102216583e+01 +4.102216583e+01 +1.7925e+00 -2.8917e+00 +1.8824e+00 -2.4482e+00 +2.0230e+00
323 0 +3.155259237e+00 +4.067525924e+01 +4.067525924e+01 +1.9064e+00 -2.8008e+00 +1.9320e+00 -2.4452e+00 +2.0391e+00
363 0 +2.752918640e+00 +4.027291864e+01 +4.027291864e+01 +1.9739e+00 -2.7257e+00 +1.9778e+00 -2.4521e+00 +2.0161e+00
402 0 +2.328626372e+00 +3.984862637e+01 +3.984862637e+01 +2.0932e+00 -2.6125e+00 +2.0264e+00 -2.4648e+00 +1.9940e+00
489 0 +2.208549522e+00 +3.972854952e+01 +3.972854952e+01 +2.1234e+00 -2.5635e+00 +2.0443e+00 -2.4338e+00 +1.9883e+00
538 0 +1.990215023e+00 +3.951021502e+01 +3.951021502e+01 +2.2313e+00 -2.4407e+00 +2.1459e+00 -2.4282e+00 +1.9752e+00
572 0 +1.693489575e+00 +3.921348958e+01 +3.921348958e+01 +2.2580e+00 -2.4013e+00 +2.2121e+00 -2.3489e+00 +1.9799e+00
617 0 +1.548276260e+00 +3.906827626e+01 +3.906827626e+01 +2.2451e+00 -2.3950e+00 +2.2193e+00 -2.3418e+00 +2.0261e+00
641 0 +1.342541653e+00 +3.886254165e+01 +3.886254165e+01 +2.2873e+00 -2.3333e+00 +2.2779e+00 -2.3143e+00 +2.0297e+00
657 0 +1.256334391e+00 +3.877633439e+01 +3.877633439e+01 +2.3120e+00 -2.3108e+00 +2.3227e+00 -2.3098e+00 +2.0156e+00
701 0 +1.095717630e+00 +3.861571763e+01 +3.861571763e+01 +2.3312e+00 -2.2781e+00 +2.3799e+00 -2.2620e+00 +2.0381e+00
730 0 +9.577591001e-01 +3.847775910e+01 +3.847775910e+01 +2.3442e+00 -2.2399e+00 +2.4162e+00 -2.2250e+00 +2.0596e+00
740 0 +8.370405147e-01 +3.835704051e+01 +3.835704051e+01 +2.3717e+00 -2.2155e+00 +2.4566e+00 -2.1683e+00 +2.0781e+00
766 0 +7.580288709e-01 +3.827802887e+01 +3.827802887e+01 +2.3507e+00 -2.2276e+00 +2.4559e+00 -2.1557e+00 +2.0997e+00
789 0 +6.682523240e-01 +3.818825232e+01 +3.818825232e+01 +2.3736e+00 -2.1958e+00 +2.4978e+00 -2.1128e+00 +2.1097e+00
800 0 +6.274179616e-01 +3.814741796e+01 +3.814741796e+01 +2.3794e+00 -2.1579e+00 +2.5537e+00 -2.0516e+00 +2.1469e+00
830 0 +5.605357461e-01 +3.808053575e+01 +3.808053575e+01 +2.4034e+00 -2.1293e+00 +2.5718e+00 -2.0251e+00 +2.1856e+00
833 0 +3.905614682e-01 +3.791056147e+01 +3.791056147e+01 +2.4099e+00 -2.1204e+00 +2.6183e+00 -1.9591e+00 +2.2403e+00
887 0 +3.444206176e-01 +3.786442062e+01 +3.786442062e+01 +2.4239e+00 -2.1033e+00 +2.6526e+00 -1.9216e+00 +2.2899e+00
929 0 +3.057072611e-01 +3.782570726e+01 +3.782570726e+01 +2.4227e+00 -2.1071e+00 +2.6456e+00 -1.9207e+00 +2.2990e+00
934 0 +2.588167021e-01 +3.777881670e+01 +3.777881670e+01 +2.4243e+00 -2.0991e+00 +2.6602e+00 -1.8918e+00 +2.3318e+00
952 0 +2.484847171e-01 +3.776848472e+01 +3.776848472e+01 +2.4309e+00 -2.0879e+00 +2.6672e+00 -1.8831e+00 +2.3396e+00
955 0 +1.782880634e-01 +3.769828806e+01 +3.769828806e+01 +2.4416e+00 -2.0679e+00 +2.7068e+00 -1.8150e+00 +2.4191e+00
985 0 +1.439815767e-01 +3.766398158e+01 +3.766398158e+01 +2.4421e+00 -2.0421e+00 +2.7553e+00 -1.7254e+00 +2.5554e+00
1000 0 +1.439815767e-01 +3.766398158e+01 +3.766398158e+01 +2.4421e+00 -2.0421e+00 +2.7553e+00 -1.7254e+00 +2.5554e+00
