% f evaluations | g evaluations | best noise-free fitness - Fopt (7.948000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.018759585e+01 +1.096675959e+02 +1.096675959e+02 -2.5210e+00 +5.6272e-01 -2.2054e-01 -2.3586e+00 -1.7204e+00
2 0 +1.362263771e+01 +9.310263771e+01 +9.310263771e+01 +1.4075e-01 +9.8396e-01 +8.8045e-02 -1.5298e-01 -6.6983e-01
4 0 +1.087599135e+01 +9.035599135e+01 +9.035599135e+01 +9.4925e-01 +6.6397e-01 +5.6429e-01 -3.9882e-01 -2.5838e+00
6 0 +4.285485681e+00 +8.376548568e+01 +8.376548568e+01 -5.9767e-02 -3.2531e-01 +8.1697e-02 +8.1501e-01 -1.4111e+00
46 0 +3.525797538e+00 +8.300579754e+01 +8.300579754e+01 +1.4643e+00 -1.8792e+00 -7.5071e-01 +3.1655e+00 -2.6706e+00
48 0 +1.551476649e+00 +8.103147665e+01 +8.103147665e+01 +2.6453e-02 -1.5065e+00 -1.2274e+00 +2.3633e+00 -1.7145e+00
70 0 +1.148081679e+00 +8.062808168e+01 +8.062808168e+01 +6.0767e-02 -1.7256e+00 -4.6304e-01 +1.8652e+00 -1.8347e+00
77 0 +6.062552789e-01 +8.008625528e+01 +8.008625528e+01 -2.0711e-02 -9.0394e-01 -1.1772e+00 +1.7859e+00 -2.1884e+00
96 0 +5.239930142e-01 +8.000399301e+01 +8.000399301e+01 -7.4770e-02 -1.5073e+00 -6.1499e-01 +2.2113e+00 -2.2327e+00
101 0 +4.902869714e-01 +7.997028697e+01 +7.997028697e+01 -3.5350e-02 -1.2644e+00 -5.8969e-01 +1.8295e+00 -2.0740e+00
142 0 +2.000448709e-01 +7.968004487e+01 +7.968004487e+01 -1.9654e-02 -9.6407e-01 -7.5479e-01 +1.6901e+00 -2.5022e+00
160 0 +1.456927054e-01 +7.962569271e+01 +7.962569271e+01 +2.7923e-02 -1.0404e+00 -5.3159e-01 +1.7203e+00 -2.7264e+00
172 0 +9.348378471e-02 +7.957348378e+01 +7.957348378e+01 +1.5862e-02 -1.1755e+00 -7.2590e-01 +2.1094e+00 -2.7400e+00
173 0 +2.862153964e-02 +7.950862154e+01 +7.950862154e+01 +1.9768e-01 -1.0232e+00 -7.4356e-01 +1.8436e+00 -2.7029e+00
200 0 +2.862153964e-02 +7.950862154e+01 +7.950862154e+01 +1.9768e-01 -1.0232e+00 -7.4356e-01 +1.8436e+00 -2.7029e+00
