% f evaluations | g evaluations | best noise-free fitness - Fopt (3.777000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.447590257e+07 +2.447594034e+07 +2.447594034e+07 -2.1955e+00 -1.6992e+00 +3.3814e-01 -2.8466e+00 -9.7574e-01
2 0 +1.596691441e+07 +1.596695218e+07 +1.596695218e+07 -1.6813e+00 -1.9493e-01 +8.1271e-01 +9.2849e-01 +1.5260e+00
3 0 +1.218629328e+07 +1.218633105e+07 +1.218633105e+07 +8.0867e-01 -8.7626e-01 -3.1209e-02 -1.1143e+00 -7.1736e-01
4 0 +4.325404491e+06 +4.325442261e+06 +4.325442261e+06 +4.7499e-01 +6.2747e-01 +1.9835e+00 -8.7903e-01 -1.4609e+00
7 0 +1.963359093e+06 +1.963396863e+06 +1.963396863e+06 -1.0208e-01 +1.2394e+00 +1.4120e+00 +6.5916e-01 +1.7549e-01
31 0 +5.694610818e+05 +5.694988518e+05 +5.694988518e+05 -5.6635e-01 +1.9578e+00 +1.5197e+00 -1.1369e+00 +1.0295e-01
49 0 +1.529305767e+05 +1.529683467e+05 +1.529683467e+05 -4.7586e-01 +1.8823e+00 +5.5202e-01 -1.0620e-01 +1.0171e+00
93 0 +9.532745692e+04 +9.536522692e+04 +9.536522692e+04 -3.2066e-02 +1.9226e+00 +1.3014e+00 -4.8345e-01 +7.0597e-01
101 0 +8.826586823e+04 +8.830363823e+04 +8.830363823e+04 -1.2974e-02 +1.8396e+00 +1.4830e+00 -6.7586e-01 +4.6890e-01
115 0 +4.930484017e+04 +4.934261017e+04 +4.934261017e+04 -3.1800e-01 +1.9663e+00 +1.5518e+00 -8.3643e-01 +6.0302e-01
124 0 +5.730986256e+03 +5.768756256e+03 +5.768756256e+03 -1.6954e-01 +1.8289e+00 +1.4508e+00 -6.6979e-01 +7.0795e-01
154 0 +2.308615309e+03 +2.346385309e+03 +2.346385309e+03 -5.6670e-02 +1.7665e+00 +1.6952e+00 -9.7826e-01 +6.2036e-01
234 0 +9.142477463e+02 +9.520177463e+02 +9.520177463e+02 -5.5150e-02 +1.7921e+00 +1.6865e+00 -9.3279e-01 +6.4278e-01
243 0 +6.887178545e+02 +7.264878545e+02 +7.264878545e+02 -7.1306e-03 +1.7912e+00 +1.7388e+00 -9.6902e-01 +6.0488e-01
264 0 +4.327581613e+02 +4.705281613e+02 +4.705281613e+02 -8.2362e-02 +1.8147e+00 +1.6224e+00 -8.8447e-01 +6.6462e-01
274 0 +3.287857930e+02 +3.665557930e+02 +3.665557930e+02 -9.7196e-02 +1.8240e+00 +1.6026e+00 -8.8127e-01 +6.5197e-01
281 0 +1.719538064e+02 +2.097238064e+02 +2.097238064e+02 -5.2301e-02 +1.8082e+00 +1.6636e+00 -9.3130e-01 +6.2864e-01
298 0 +1.584411271e+02 +1.962111271e+02 +1.962111271e+02 -1.2022e-01 +1.8196e+00 +1.5792e+00 -8.4678e-01 +6.6580e-01
312 0 +1.240952491e+02 +1.618652491e+02 +1.618652491e+02 -1.7517e-01 +1.8358e+00 +1.5096e+00 -7.7003e-01 +7.0657e-01
336 0 +5.675642803e+01 +9.452642803e+01 +9.452642803e+01 -1.0077e-01 +1.8266e+00 +1.6105e+00 -8.6117e-01 +6.5677e-01
352 0 +6.846222710e+00 +4.461622271e+01 +4.461622271e+01 -1.2747e-01 +1.8265e+00 +1.5831e+00 -8.3246e-01 +6.7268e-01
416 0 +5.111752203e+00 +4.288175220e+01 +4.288175220e+01 -1.2356e-01 +1.8250e+00 +1.5870e+00 -8.3723e-01 +6.7088e-01
430 0 +4.569264388e+00 +4.233926439e+01 +4.233926439e+01 -1.2807e-01 +1.8265e+00 +1.5800e+00 -8.3051e-01 +6.7521e-01
461 0 +3.938451375e+00 +4.170845137e+01 +4.170845137e+01 -1.2905e-01 +1.8271e+00 +1.5798e+00 -8.3059e-01 +6.7508e-01
835 0 +3.541409289e+00 +4.131140929e+01 +4.131140929e+01 -1.5919e-01 +1.8357e+00 +1.5402e+00 -7.8844e-01 +6.9905e-01
973 0 +3.107545905e+00 +4.087754590e+01 +4.087754590e+01 -2.1087e-01 +1.8498e+00 +1.4731e+00 -7.1714e-01 +7.3924e-01
1000 0 +2.931818345e+00 +4.070181834e+01 +4.070181834e+01 -2.4982e-01 +1.8604e+00 +1.4226e+00 -6.6357e-01 +7.6919e-01
