% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.235000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.437456601e+02 +9.139566010e+01 +9.139566010e+01 +1.3520e+00 +1.4375e+00 -3.8273e-01 -2.8890e+00 +3.8845e+00
2 0 +3.029578379e+01 -2.205421621e+01 -2.205421621e+01 +2.4873e+00 +2.3133e+00 +1.8002e+00 -3.5874e+00 +2.2612e-01
5 0 +1.931901992e+01 -3.303098008e+01 -3.303098008e+01 +2.6456e+00 -2.8642e+00 +2.9770e+00 +3.8245e-01 -1.1916e+00
11 0 +1.008524835e+01 -4.226475165e+01 -4.226475165e+01 +1.6132e+00 -8.2865e-01 +8.9344e-01 -1.5282e+00 -2.4871e+00
15 0 +7.147160803e+00 -4.520283920e+01 -4.520283920e+01 +2.4635e+00 +2.7646e-01 +2.4634e+00 -2.1731e+00 -2.6091e+00
23 0 +6.961292183e+00 -4.538870782e+01 -4.538870782e+01 +2.9063e+00 -1.8552e+00 +1.3520e+00 -4.9858e+00 -1.9926e+00
35 0 +6.076044388e+00 -4.627395561e+01 -4.627395561e+01 +2.6609e+00 -2.4027e+00 +1.1815e-01 -4.1515e+00 -1.6017e+00
68 0 +5.494902246e+00 -4.685509775e+01 -4.685509775e+01 +1.3131e+00 -4.3922e+00 +1.4359e+00 -4.2953e+00 -2.7382e-01
82 0 +4.872545027e+00 -4.747745497e+01 -4.747745497e+01 +8.2880e-01 -1.9330e+00 +1.2073e+00 -4.7517e+00 -1.9216e+00
83 0 +4.393915223e+00 -4.795608478e+01 -4.795608478e+01 -1.9399e-01 -3.2032e+00 +7.9815e-01 -3.9896e+00 -2.8182e+00
97 0 +3.902003046e+00 -4.844799695e+01 -4.844799695e+01 +3.7417e-01 -4.8640e+00 +1.9137e+00 -2.2918e+00 -2.1845e+00
99 0 +2.660207106e+00 -4.968979289e+01 -4.968979289e+01 +8.6747e-01 -3.3214e+00 +2.4187e+00 -2.3474e+00 -1.1563e+00
105 0 +2.241454926e+00 -5.010854507e+01 -5.010854507e+01 -4.6998e-01 -3.1714e+00 +1.7526e+00 -3.4326e+00 -1.7651e+00
106 0 +1.998980293e+00 -5.035101971e+01 -5.035101971e+01 -3.5092e-01 -2.7529e+00 +1.7928e+00 -1.5137e+00 -2.1252e+00
112 0 +1.319007484e+00 -5.103099252e+01 -5.103099252e+01 -1.2040e-01 -2.2439e+00 +2.4047e+00 -1.5436e+00 -1.6515e+00
116 0 +8.968044673e-01 -5.145319553e+01 -5.145319553e+01 -5.2565e-01 -2.0973e+00 +3.3696e+00 -2.5303e+00 -1.3913e+00
142 0 +7.679211428e-01 -5.158207886e+01 -5.158207886e+01 -1.3536e+00 -1.6449e+00 +2.7667e+00 -1.6591e+00 -1.1567e+00
176 0 +4.637129781e-01 -5.188628702e+01 -5.188628702e+01 -3.4692e-01 -1.3759e+00 +2.3511e+00 -1.8683e+00 -1.1900e+00
191 0 +4.272669009e-01 -5.192273310e+01 -5.192273310e+01 -8.2295e-01 -1.0129e+00 +1.8794e+00 -2.0634e+00 -1.2747e+00
192 0 +3.933656837e-01 -5.195663432e+01 -5.195663432e+01 -1.1601e+00 -1.6570e+00 +2.3883e+00 -2.1759e+00 -1.5507e+00
195 0 +2.764583430e-01 -5.207354166e+01 -5.207354166e+01 -9.7190e-01 -1.4502e+00 +2.6261e+00 -1.8219e+00 -1.2627e+00
203 0 +2.189141931e-01 -5.213108581e+01 -5.213108581e+01 -6.9394e-01 -1.0013e+00 +2.4088e+00 -1.7733e+00 -1.7123e+00
205 0 +4.801808226e-02 -5.230198192e+01 -5.230198192e+01 -7.7277e-01 -1.1815e+00 +2.5212e+00 -2.2850e+00 -1.2848e+00
277 0 +3.900973014e-02 -5.231099027e+01 -5.231099027e+01 -7.9777e-01 -1.1464e+00 +2.3730e+00 -2.1099e+00 -1.4829e+00
307 0 +1.414232819e-02 -5.233585767e+01 -5.233585767e+01 -7.3420e-01 -1.1405e+00 +2.4707e+00 -2.1686e+00 -1.5622e+00
316 0 +1.066326687e-02 -5.233933673e+01 -5.233933673e+01 -7.5154e-01 -1.1364e+00 +2.4361e+00 -2.2238e+00 -1.5167e+00
343 0 +6.780997203e-03 -5.234321900e+01 -5.234321900e+01 -7.8382e-01 -1.1764e+00 +2.4822e+00 -2.2034e+00 -1.5433e+00
404 0 +5.133004741e-03 -5.234486700e+01 -5.234486700e+01 -8.2474e-01 -1.1800e+00 +2.4544e+00 -2.3169e+00 -1.4799e+00
409 0 +2.964716002e-03 -5.234703528e+01 -5.234703528e+01 -8.3621e-01 -1.2005e+00 +2.4634e+00 -2.2833e+00 -1.4896e+00
420 0 +2.615454821e-03 -5.234738455e+01 -5.234738455e+01 -8.4209e-01 -1.2009e+00 +2.4507e+00 -2.3049e+00 -1.4714e+00
440 0 +1.928065600e-03 -5.234807193e+01 -5.234807193e+01 -8.5404e-01 -1.2096e+00 +2.4572e+00 -2.3250e+00 -1.4717e+00
471 0 +1.472830470e-03 -5.234852717e+01 -5.234852717e+01 -8.4590e-01 -1.2036e+00 +2.4647e+00 -2.3250e+00 -1.4597e+00
476 0 +7.567675891e-04 -5.234924323e+01 -5.234924323e+01 -8.5924e-01 -1.2204e+00 +2.4850e+00 -2.3312e+00 -1.4706e+00
494 0 +6.159910959e-04 -5.234938401e+01 -5.234938401e+01 -8.5279e-01 -1.2207e+00 +2.4974e+00 -2.3205e+00 -1.4807e+00
530 0 +5.140878964e-04 -5.234948591e+01 -5.234948591e+01 -8.5159e-01 -1.2169e+00 +2.4901e+00 -2.3285e+00 -1.4885e+00
538 0 +4.831553078e-04 -5.234951684e+01 -5.234951684e+01 -8.5486e-01 -1.2247e+00 +2.5059e+00 -2.3257e+00 -1.4860e+00
551 0 +4.264762317e-04 -5.234957352e+01 -5.234957352e+01 -8.5894e-01 -1.2181e+00 +2.4829e+00 -2.3412e+00 -1.4901e+00
556 0 +2.307815997e-04 -5.234976922e+01 -5.234976922e+01 -8.5855e-01 -1.2244e+00 +2.5008e+00 -2.3365e+00 -1.4922e+00
619 0 +2.214255466e-04 -5.234977857e+01 -5.234977857e+01 -8.5765e-01 -1.2257e+00 +2.5073e+00 -2.3392e+00 -1.4968e+00
626 0 +1.724978774e-04 -5.234982750e+01 -5.234982750e+01 -8.6824e-01 -1.2301e+00 +2.5018e+00 -2.3542e+00 -1.4960e+00
634 0 +1.344723830e-04 -5.234986553e+01 -5.234986553e+01 -8.6422e-01 -1.2275e+00 +2.5015e+00 -2.3485e+00 -1.4970e+00
635 0 +7.194263481e-05 -5.234992806e+01 -5.234992806e+01 -8.6367e-01 -1.2289e+00 +2.5084e+00 -2.3521e+00 -1.5043e+00
673 0 +6.968263884e-05 -5.234993032e+01 -5.234993032e+01 -8.6906e-01 -1.2333e+00 +2.5109e+00 -2.3568e+00 -1.5037e+00
740 0 +5.724608152e-05 -5.234994275e+01 -5.234994275e+01 -8.6804e-01 -1.2329e+00 +2.5118e+00 -2.3567e+00 -1.5049e+00
747 0 +5.315393497e-05 -5.234994685e+01 -5.234994685e+01 -8.6966e-01 -1.2342e+00 +2.5135e+00 -2.3602e+00 -1.5076e+00
755 0 +4.437804495e-05 -5.234995562e+01 -5.234995562e+01 -8.6630e-01 -1.2335e+00 +2.5156e+00 -2.3508e+00 -1.5062e+00
768 0 +2.239726636e-05 -5.234997760e+01 -5.234997760e+01 -8.6640e-01 -1.2339e+00 +2.5179e+00 -2.3535e+00 -1.5109e+00
793 0 +1.586566212e-05 -5.234998413e+01 -5.234998413e+01 -8.6767e-01 -1.2357e+00 +2.5210e+00 -2.3559e+00 -1.5124e+00
818 0 +1.160783192e-05 -5.234998839e+01 -5.234998839e+01 -8.6747e-01 -1.2364e+00 +2.5236e+00 -2.3555e+00 -1.5149e+00
847 0 +1.120574697e-05 -5.234998879e+01 -5.234998879e+01 -8.6955e-01 -1.2378e+00 +2.5239e+00 -2.3582e+00 -1.5149e+00
868 0 +9.221966366e-06 -5.234999078e+01 -5.234999078e+01 -8.6836e-01 -1.2370e+00 +2.5236e+00 -2.3563e+00 -1.5147e+00
873 0 +8.725328449e-06 -5.234999127e+01 -5.234999127e+01 -8.6847e-01 -1.2375e+00 +2.5249e+00 -2.3563e+00 -1.5147e+00
906 0 +7.733623157e-06 -5.234999227e+01 -5.234999227e+01 -8.6860e-01 -1.2376e+00 +2.5252e+00 -2.3570e+00 -1.5170e+00
932 0 +6.427460839e-06 -5.234999357e+01 -5.234999357e+01 -8.6826e-01 -1.2375e+00 +2.5254e+00 -2.3563e+00 -1.5167e+00
942 0 +6.181054573e-06 -5.234999382e+01 -5.234999382e+01 -8.6781e-01 -1.2373e+00 +2.5255e+00 -2.3554e+00 -1.5166e+00
953 0 +4.531516247e-06 -5.234999547e+01 -5.234999547e+01 -8.6796e-01 -1.2381e+00 +2.5276e+00 -2.3554e+00 -1.5180e+00
968 0 +4.074858481e-06 -5.234999593e+01 -5.234999593e+01 -8.6844e-01 -1.2386e+00 +2.5283e+00 -2.3562e+00 -1.5184e+00
970 0 +3.845647775e-06 -5.234999615e+01 -5.234999615e+01 -8.6871e-01 -1.2394e+00 +2.5300e+00 -2.3562e+00 -1.5195e+00
994 0 +2.347418722e-06 -5.234999765e+01 -5.234999765e+01 -8.6901e-01 -1.2395e+00 +2.5299e+00 -2.3565e+00 -1.5186e+00
1000 0 +2.347418722e-06 -5.234999765e+01 -5.234999765e+01 -8.6901e-01 -1.2395e+00 +2.5299e+00 -2.3565e+00 -1.5186e+00
