% f evaluations | g evaluations | best noise-free fitness - Fopt (6.479000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.324103000e+02 +1.972003000e+02 +1.972003000e+02 +6.3776e-01 +9.7953e-01 +7.8770e-01 +2.1974e+00 +2.9864e+00
2 0 +1.496430179e+01 +7.975430179e+01 +7.975430179e+01 -7.7808e-01 -1.4082e+00 +3.6658e-01 +5.6272e-01 +1.2693e+00
20 0 +1.362078889e+01 +7.841078889e+01 +7.841078889e+01 -1.4357e+00 -2.4223e+00 -3.1898e-01 +7.4085e-01 +2.0117e+00
57 0 +1.007471864e+01 +7.486471864e+01 +7.486471864e+01 -9.9569e-01 -1.7136e+00 -3.5438e-01 +3.7022e-01 +9.1906e-02
59 0 +9.148532357e+00 +7.393853236e+01 +7.393853236e+01 -1.4861e+00 -1.5488e+00 +1.5576e-01 +1.2018e+00 +4.4301e-01
64 0 +8.561693109e+00 +7.335169311e+01 +7.335169311e+01 +1.2209e-01 -1.2404e+00 -7.2444e-01 +6.5103e-01 +7.5782e-01
66 0 +6.167033840e+00 +7.095703384e+01 +7.095703384e+01 -5.4330e-01 -1.1100e+00 -3.5230e-01 +1.4396e+00 -2.3390e-01
73 0 +2.722091707e+00 +6.751209171e+01 +6.751209171e+01 -1.6229e+00 -1.5990e+00 -8.9273e-02 +1.3700e+00 -7.5584e-02
109 0 +1.490126255e+00 +6.628012625e+01 +6.628012625e+01 +2.8837e-01 -1.1814e+00 -1.1534e+00 +1.2741e+00 +8.4719e-01
185 0 +6.699526896e-01 +6.545995269e+01 +6.545995269e+01 -1.3503e+00 -1.8995e+00 -4.1168e-01 +9.5674e-01 +3.9743e-01
200 0 +6.699526896e-01 +6.545995269e+01 +6.545995269e+01 -1.3503e+00 -1.8995e+00 -4.1168e-01 +9.5674e-01 +3.9743e-01
